cert_id,person_id,transition_id,cert_name,provider,hours,completion_date,is_industry_credential
821,1375,2717,Google Data Analytics,Amazon,59,2023-08-14,0
822,1452,2876,IBM Data Science Professional,Coursera,13,2023-11-25,1
823,1452,2876,Certified Scrum Master,Microsoft,8,2021-08-22,1
824,1452,2876,Power BI Data Analyst,Amazon,70,2022-04-20,1
825,765,1498,IBM Data Science Professional,Udemy,37,2024-12-03,1
826,765,1498,PMI CAPM,Coursera,36,2016-10-06,1
827,765,1498,Tableau Desktop Specialist,edX,48,2016-07-03,1
828,988,1956,Tableau Desktop Specialist,edX,41,2017-02-23,0
829,412,809,PMI CAPM,Google,96,2017-03-08,1
830,412,809,Udemy Python Bootcamp,Microsoft,71,2018-05-03,1
831,412,809,Certified Scrum Master,Google,64,2017-10-30,0
832,1421,2814,Cisco CCNA,Amazon,40,2016-04-14,1
833,1421,2814,PMI CAPM,LinkedIn Learning,53,2019-06-28,1
834,1421,2814,Microsoft Excel Expert,Coursera,55,2017-10-30,0
835,1226,2436,Tableau Desktop Specialist,Microsoft,12,2020-06-25,0
836,1226,2436,IBM Data Science Professional,Amazon,54,2017-09-15,0
837,1226,2436,Cisco CCNA,Pluralsight,45,2021-06-04,1
838,309,619,PMI CAPM,Coursera,42,2016-05-28,0
839,882,1740,CompTIA A+,edX,82,2016-11-03,1
840,882,1740,CompTIA A+,LinkedIn Learning,83,2024-12-17,0
841,399,790,CompTIA A+,edX,72,2023-04-28,1
842,399,790,CompTIA A+,Coursera,22,2024-04-19,0
843,399,790,Tableau Desktop Specialist,IBM,69,2024-08-27,0
844,371,738,CompTIA A+,Cisco,45,2017-06-30,1
845,371,738,Cisco CCNA,Coursera,46,2020-09-01,0
846,55,115,Power BI Data Analyst,Amazon,64,2020-03-17,0
847,1339,2648,Cisco CCNA,Pluralsight,85,2021-09-16,0
848,1339,2648,Certified Scrum Master,LinkedIn Learning,87,2020-06-01,1
849,1183,2346,Certified Scrum Master,Udemy,77,2022-09-06,0
850,1183,2346,Certified Scrum Master,Google,12,2019-06-30,0
851,1183,2346,Tableau Desktop Specialist,edX,29,2019-08-23,0
852,313,626,Certified Scrum Master,Google,12,2021-06-03,1
853,313,626,Google Data Analytics,Coursera,92,2021-05-02,1
854,313,626,IBM Data Science Professional,IBM,85,2018-08-27,1
855,922,1815,AWS Certified Solutions Architect,Microsoft,35,2018-01-28,0
856,922,1815,AWS Certified Solutions Architect,Google,16,2021-05-17,0
857,110,230,Certified Scrum Master,Coursera,61,2020-05-23,1
858,110,230,Microsoft Excel Expert,Google,70,2019-10-07,0
859,110,230,AWS Certified Solutions Architect,Udemy,16,2019-11-15,0
860,719,1403,Power BI Data Analyst,Amazon,50,2016-04-19,0
861,719,1403,Power BI Data Analyst,IBM,11,2016-11-10,0
862,719,1403,Tableau Desktop Specialist,edX,65,2023-11-10,0
863,692,1349,Certified Scrum Master,LinkedIn Learning,62,2016-08-29,0
864,692,1349,PMI CAPM,LinkedIn Learning,17,2024-01-21,0
865,101,213,Tableau Desktop Specialist,Udemy,69,2020-10-29,0
866,1126,2237,Udemy Python Bootcamp,LinkedIn Learning,39,2016-06-14,1
867,670,1307,IBM Data Science Professional,Microsoft,99,2018-08-21,0
868,670,1307,Tableau Desktop Specialist,Udemy,21,2021-07-01,1
869,1376,2719,PMI CAPM,Cisco,14,2022-08-29,0
870,1376,2719,Tableau Desktop Specialist,Coursera,38,2018-03-11,0
871,1376,2719,AWS Certified Solutions Architect,LinkedIn Learning,90,2023-09-12,1
872,267,537,Microsoft Excel Expert,LinkedIn Learning,33,2015-04-24,0
873,679,1325,PMI CAPM,IBM,79,2020-10-02,0
874,679,1325,IBM Data Science Professional,LinkedIn Learning,50,2017-06-16,0
875,297,593,Udemy Python Bootcamp,IBM,63,2015-12-27,1
876,530,1039,Tableau Desktop Specialist,edX,72,2018-07-04,1
877,945,1865,Cisco CCNA,Cisco,38,2024-05-26,1
878,945,1865,Microsoft Excel Expert,Google,90,2024-03-08,1
879,1014,2016,Cisco CCNA,Microsoft,13,2016-09-15,1
880,951,1879,Certified Scrum Master,Amazon,21,2018-09-06,0
881,378,752,IBM Data Science Professional,Cisco,71,2022-07-25,0
882,378,752,Microsoft Excel Expert,Microsoft,9,2022-04-18,0
883,287,578,Tableau Desktop Specialist,Pluralsight,56,2023-09-23,0
884,1439,2850,Udemy Python Bootcamp,Google,52,2020-02-13,0
885,1439,2850,Power BI Data Analyst,LinkedIn Learning,94,2016-09-11,0
886,731,1429,IBM Data Science Professional,Cisco,21,2024-02-20,0
887,731,1429,IBM Data Science Professional,Coursera,58,2019-10-03,1
888,731,1429,Google Data Analytics,Udemy,72,2023-06-14,1
889,127,262,Power BI Data Analyst,Udemy,39,2016-05-13,0
890,127,262,IBM Data Science Professional,Microsoft,92,2019-06-05,0
891,328,654,Tableau Desktop Specialist,Microsoft,17,2021-07-01,1
892,293,589,CompTIA A+,Amazon,19,2017-04-16,1
893,549,1069,IBM Data Science Professional,edX,19,2017-10-27,1
894,549,1069,Tableau Desktop Specialist,Google,35,2015-06-23,1
895,549,1069,AWS Certified Solutions Architect,edX,32,2016-04-07,0
896,728,1423,Cisco CCNA,Google,61,2019-06-11,0
897,728,1423,AWS Certified Solutions Architect,Udemy,75,2023-11-20,1
898,909,1792,Power BI Data Analyst,IBM,11,2019-02-24,0
899,356,711,Power BI Data Analyst,edX,94,2018-05-17,1
900,171,343,AWS Certified Solutions Architect,Coursera,84,2019-02-18,1
901,967,1912,AWS Certified Solutions Architect,Pluralsight,76,2020-07-04,1
902,1134,2254,Google Data Analytics,LinkedIn Learning,44,2019-07-17,0
903,1134,2254,CompTIA A+,LinkedIn Learning,32,2016-01-06,1
904,652,1267,Power BI Data Analyst,edX,40,2016-08-28,1
905,652,1267,Tableau Desktop Specialist,Google,60,2016-11-22,1
906,210,425,Tableau Desktop Specialist,Udemy,75,2018-02-20,0
907,210,425,AWS Certified Solutions Architect,IBM,44,2022-07-15,1
908,210,425,AWS Certified Solutions Architect,LinkedIn Learning,63,2017-11-16,1
909,1398,2765,Microsoft Excel Expert,Udemy,96,2024-03-20,1
910,1398,2765,PMI CAPM,Microsoft,70,2018-07-10,0
911,1398,2765,PMI CAPM,Amazon,13,2021-08-15,1
912,141,288,AWS Certified Solutions Architect,Coursera,69,2015-03-12,0
913,141,288,Microsoft Excel Expert,Pluralsight,7,2018-04-30,0
914,1084,2155,Tableau Desktop Specialist,IBM,78,2015-01-11,1
915,1084,2155,Power BI Data Analyst,Cisco,41,2023-08-24,1
916,991,1964,CompTIA A+,LinkedIn Learning,91,2023-03-13,0
917,991,1964,Cisco CCNA,Cisco,37,2021-09-19,1
918,991,1964,Google Data Analytics,edX,13,2019-12-14,0
919,651,1265,PMI CAPM,IBM,81,2022-12-22,0
920,1189,2359,PMI CAPM,Pluralsight,75,2023-03-20,0
921,1189,2359,Cisco CCNA,Amazon,30,2015-10-15,0
922,1189,2359,IBM Data Science Professional,edX,20,2024-09-30,1
923,1499,2974,PMI CAPM,Coursera,94,2015-03-07,0
924,1499,2974,Microsoft Excel Expert,LinkedIn Learning,55,2022-03-05,0
925,486,956,Certified Scrum Master,Udemy,59,2023-03-22,1
926,486,956,Tableau Desktop Specialist,Cisco,40,2022-05-30,0
927,486,956,Cisco CCNA,Coursera,69,2016-11-04,1
928,528,1037,Microsoft Excel Expert,LinkedIn Learning,89,2024-03-30,1
929,200,400,CompTIA A+,Cisco,94,2019-01-14,1
930,890,1755,Cisco CCNA,Microsoft,13,2022-11-29,1
931,845,1656,Google Data Analytics,Microsoft,91,2021-06-01,0
932,1069,2129,CompTIA A+,Amazon,70,2017-06-16,1
933,1206,2390,CompTIA A+,Coursera,47,2021-05-07,0
934,1206,2390,Udemy Python Bootcamp,Microsoft,32,2015-01-17,1
935,1206,2390,Certified Scrum Master,edX,35,2023-03-22,0
936,1055,2098,Certified Scrum Master,Cisco,73,2022-03-01,0
937,11,24,PMI CAPM,Udemy,93,2023-03-19,1
938,148,299,Cisco CCNA,Cisco,53,2016-02-13,1
939,148,299,Cisco CCNA,edX,62,2022-01-29,1
940,722,1408,Microsoft Excel Expert,IBM,79,2018-02-26,0
941,722,1408,Microsoft Excel Expert,Coursera,51,2016-08-05,1
942,722,1408,Power BI Data Analyst,IBM,29,2023-06-28,1
943,283,572,Udemy Python Bootcamp,Coursera,49,2017-07-04,1
944,283,572,CompTIA A+,Amazon,56,2015-09-17,0
945,283,572,Tableau Desktop Specialist,Cisco,38,2019-10-18,1
946,299,598,AWS Certified Solutions Architect,edX,73,2024-04-13,0
947,614,1195,Udemy Python Bootcamp,Pluralsight,96,2023-11-28,0
948,292,587,IBM Data Science Professional,Pluralsight,84,2023-10-13,0
949,292,587,AWS Certified Solutions Architect,Cisco,67,2021-09-18,1
950,292,587,CompTIA A+,Google,86,2024-07-17,0
951,650,1263,Tableau Desktop Specialist,edX,62,2015-11-03,0
952,599,1162,CompTIA A+,Udemy,12,2020-02-06,1
953,1044,2080,Udemy Python Bootcamp,LinkedIn Learning,92,2016-10-01,1
954,553,1074,Tableau Desktop Specialist,Cisco,94,2023-07-11,0
955,1299,2573,Tableau Desktop Specialist,Cisco,82,2021-08-19,0
956,1299,2573,AWS Certified Solutions Architect,Amazon,33,2024-10-08,1
957,1299,2573,PMI CAPM,Google,34,2018-10-13,1
958,130,269,PMI CAPM,Pluralsight,11,2015-10-05,0
959,130,269,AWS Certified Solutions Architect,IBM,15,2018-11-06,0
960,130,269,Cisco CCNA,IBM,36,2017-10-02,0
961,1062,2112,Microsoft Excel Expert,Amazon,16,2021-08-02,0
962,1062,2112,CompTIA A+,Google,83,2020-01-22,1
963,1062,2112,Certified Scrum Master,Microsoft,42,2020-08-03,1
964,332,661,CompTIA A+,Cisco,28,2021-10-25,1
965,332,661,Cisco CCNA,Microsoft,69,2019-05-15,1
966,324,648,Microsoft Excel Expert,Google,50,2022-04-22,1
967,324,648,AWS Certified Solutions Architect,Udemy,60,2022-12-13,1
968,681,1329,Cisco CCNA,Pluralsight,11,2020-01-29,0
969,681,1329,PMI CAPM,Google,70,2016-11-09,0
970,681,1329,IBM Data Science Professional,Coursera,44,2016-06-01,1
971,479,944,CompTIA A+,Microsoft,35,2021-10-29,0
972,479,944,Microsoft Excel Expert,Udemy,56,2015-08-18,0
973,562,1090,Cisco CCNA,Amazon,35,2020-06-29,0
974,562,1090,Power BI Data Analyst,Coursera,38,2018-12-04,0
975,136,279,AWS Certified Solutions Architect,LinkedIn Learning,93,2015-05-07,0
976,136,279,PMI CAPM,LinkedIn Learning,20,2021-08-01,1
977,136,279,Tableau Desktop Specialist,Cisco,26,2019-04-04,0
978,507,1002,Tableau Desktop Specialist,edX,95,2024-09-06,0
979,514,1013,Tableau Desktop Specialist,Microsoft,8,2015-07-26,0
980,1372,2709,Tableau Desktop Specialist,IBM,90,2024-08-09,0
981,436,860,Google Data Analytics,Cisco,56,2023-04-12,1
982,436,860,AWS Certified Solutions Architect,Amazon,39,2015-04-07,1
983,436,860,Cisco CCNA,IBM,48,2018-11-26,0
984,874,1721,Udemy Python Bootcamp,IBM,65,2020-01-28,0
985,874,1721,Power BI Data Analyst,Microsoft,48,2017-03-23,0
986,874,1721,IBM Data Science Professional,Coursera,25,2020-09-20,1
987,1463,2896,PMI CAPM,IBM,51,2016-12-12,1
988,753,1472,Udemy Python Bootcamp,Udemy,53,2022-09-01,1
989,753,1472,Cisco CCNA,edX,57,2015-11-26,0
990,753,1472,PMI CAPM,Amazon,31,2017-02-05,0
991,666,1298,Certified Scrum Master,Udemy,48,2024-05-24,1
992,666,1298,Certified Scrum Master,Amazon,36,2016-03-05,1
993,666,1298,Microsoft Excel Expert,edX,34,2021-05-11,0
994,159,324,IBM Data Science Professional,Amazon,67,2024-07-03,1
995,159,324,Certified Scrum Master,Pluralsight,20,2024-10-05,1
996,1254,2490,Cisco CCNA,LinkedIn Learning,66,2016-09-12,1
997,1254,2490,Power BI Data Analyst,Microsoft,13,2018-03-13,0
998,1254,2490,Certified Scrum Master,Microsoft,66,2021-10-03,1
999,1293,2561,AWS Certified Solutions Architect,LinkedIn Learning,55,2024-04-08,1
1000,1293,2561,Tableau Desktop Specialist,IBM,14,2017-06-02,0
1001,1293,2561,Cisco CCNA,Microsoft,56,2024-11-10,0
1002,576,1118,CompTIA A+,Coursera,7,2021-08-28,1
1003,576,1118,IBM Data Science Professional,Google,87,2022-11-26,1
1004,353,706,AWS Certified Solutions Architect,Coursera,15,2015-03-08,1
1005,353,706,Udemy Python Bootcamp,IBM,12,2022-11-13,1
1006,353,706,Microsoft Excel Expert,Google,94,2019-09-19,1
1007,938,1849,PMI CAPM,Pluralsight,27,2017-12-24,0
1008,1296,2566,CompTIA A+,Pluralsight,14,2017-01-02,1
1009,1296,2566,Cisco CCNA,Coursera,22,2020-08-25,0
1010,1296,2566,CompTIA A+,Udemy,80,2019-03-13,0
1011,1393,2755,CompTIA A+,Microsoft,30,2016-02-21,1
1012,1393,2755,Power BI Data Analyst,IBM,15,2019-03-28,1
1013,1393,2755,Tableau Desktop Specialist,Google,14,2021-10-08,1
1014,1301,2579,CompTIA A+,Amazon,66,2017-05-10,1
1015,1301,2579,PMI CAPM,Pluralsight,75,2020-10-19,1
1016,1301,2579,AWS Certified Solutions Architect,Google,65,2017-12-03,1
1017,592,1144,Tableau Desktop Specialist,Microsoft,12,2021-10-31,1
1018,665,1297,Udemy Python Bootcamp,Coursera,17,2015-01-22,0
1019,665,1297,Tableau Desktop Specialist,Coursera,16,2017-05-23,1
1020,196,391,Cisco CCNA,Microsoft,58,2017-12-18,0
1021,196,391,PMI CAPM,Coursera,55,2016-12-03,1
1022,196,391,Udemy Python Bootcamp,Cisco,47,2022-03-16,1
1023,1241,2465,Microsoft Excel Expert,IBM,70,2024-09-20,1
1024,1241,2465,Power BI Data Analyst,Coursera,19,2015-06-05,0
1025,1241,2465,Cisco CCNA,Google,53,2024-05-13,1
1026,1049,2088,Google Data Analytics,Microsoft,43,2023-09-05,0
1027,1049,2088,Power BI Data Analyst,Udemy,30,2022-10-01,0
1028,439,866,IBM Data Science Professional,Google,52,2021-03-29,1
1029,1436,2845,Microsoft Excel Expert,edX,55,2019-09-14,0
1030,644,1253,CompTIA A+,IBM,8,2023-10-02,1
1031,644,1253,Tableau Desktop Specialist,Cisco,31,2015-03-07,0
1032,97,205,Google Data Analytics,Microsoft,46,2017-05-29,0
1033,97,205,Cisco CCNA,Udemy,60,2018-12-12,0
1034,97,205,Tableau Desktop Specialist,LinkedIn Learning,97,2018-05-21,1
1035,585,1134,CompTIA A+,Udemy,22,2021-04-06,0
1036,1215,2411,Google Data Analytics,Google,8,2024-04-10,0
1037,157,319,Certified Scrum Master,Amazon,54,2018-12-05,1
1038,420,828,Microsoft Excel Expert,Cisco,24,2023-07-26,1
1039,420,828,Udemy Python Bootcamp,IBM,24,2020-01-26,1
1040,411,807,Microsoft Excel Expert,Pluralsight,31,2018-04-08,1
1041,411,807,Cisco CCNA,Pluralsight,30,2016-05-28,1
1042,1223,2429,CompTIA A+,Amazon,86,2015-01-27,0
1043,1223,2429,Microsoft Excel Expert,Udemy,16,2021-12-11,0
1044,478,943,Microsoft Excel Expert,IBM,92,2021-02-27,1
1045,478,943,Tableau Desktop Specialist,LinkedIn Learning,28,2022-08-19,1
1046,515,1015,Google Data Analytics,IBM,55,2019-01-27,1
1047,1286,2550,Google Data Analytics,LinkedIn Learning,50,2020-07-20,0
1048,1286,2550,Certified Scrum Master,Microsoft,93,2016-06-08,1
1049,1454,2880,Cisco CCNA,Cisco,82,2023-03-02,0
1050,1454,2880,Udemy Python Bootcamp,IBM,35,2020-04-19,1
1051,1454,2880,AWS Certified Solutions Architect,Amazon,92,2020-10-01,1
1052,1119,2222,PMI CAPM,Microsoft,19,2019-04-26,1
1053,1119,2222,PMI CAPM,Microsoft,82,2021-06-02,0
1054,448,881,Microsoft Excel Expert,Coursera,80,2024-10-06,1
1055,179,359,Tableau Desktop Specialist,Pluralsight,76,2018-09-14,0
1056,179,359,Power BI Data Analyst,Microsoft,23,2020-11-14,1
1057,391,774,Cisco CCNA,Cisco,73,2017-01-28,0
1058,391,774,Power BI Data Analyst,Coursera,95,2015-06-11,1
1059,1290,2558,CompTIA A+,Coursera,81,2017-10-09,0
1060,1290,2558,Cisco CCNA,Coursera,36,2016-05-21,1
1061,1290,2558,IBM Data Science Professional,Microsoft,99,2020-03-05,1
1062,1308,2591,Cisco CCNA,Coursera,41,2015-10-20,1
1063,1367,2699,Udemy Python Bootcamp,Cisco,11,2016-07-03,0
1064,1367,2699,Certified Scrum Master,IBM,52,2017-07-24,0
1065,1048,2085,CompTIA A+,LinkedIn Learning,79,2024-03-28,0
1066,1048,2085,PMI CAPM,LinkedIn Learning,91,2019-02-28,0
1067,1048,2085,Microsoft Excel Expert,Microsoft,35,2018-03-22,1
1068,1143,2268,Power BI Data Analyst,IBM,76,2016-06-23,1
1069,635,1239,AWS Certified Solutions Architect,Udemy,35,2024-09-20,0
1070,866,1703,CompTIA A+,Cisco,81,2020-08-15,1
1071,788,1543,Power BI Data Analyst,Cisco,97,2021-04-03,0
1072,788,1543,Cisco CCNA,IBM,72,2023-09-25,0
1073,788,1543,Google Data Analytics,Amazon,40,2024-12-01,1
1074,745,1456,Google Data Analytics,Amazon,63,2023-03-16,1
1075,745,1456,Google Data Analytics,Microsoft,71,2024-08-19,0
1076,745,1456,Cisco CCNA,Cisco,60,2024-11-01,0
1077,860,1688,Cisco CCNA,Cisco,33,2015-03-16,1
1078,860,1688,IBM Data Science Professional,Udemy,89,2018-10-02,0
1079,860,1688,Microsoft Excel Expert,Pluralsight,6,2020-10-06,1
1080,295,591,Microsoft Excel Expert,Amazon,35,2022-09-20,1
1081,295,591,Udemy Python Bootcamp,Pluralsight,58,2016-09-13,0
1082,545,1062,Tableau Desktop Specialist,IBM,9,2023-05-21,0
1083,1363,2692,Certified Scrum Master,Cisco,62,2023-05-22,0
1084,1363,2692,PMI CAPM,Coursera,16,2016-05-21,0
1085,89,186,Cisco CCNA,Cisco,64,2023-04-08,0
1086,1032,2056,Tableau Desktop Specialist,Udemy,24,2015-06-16,0
1087,1380,2728,Cisco CCNA,Cisco,60,2018-04-09,1
1088,577,1120,Tableau Desktop Specialist,Pluralsight,60,2015-07-22,0
1089,577,1120,IBM Data Science Professional,Cisco,58,2020-11-16,1
1090,907,1787,Google Data Analytics,Udemy,7,2021-12-27,0
1091,907,1787,Udemy Python Bootcamp,Coursera,99,2023-07-06,1
1092,907,1787,Udemy Python Bootcamp,Google,32,2022-09-09,1
1093,1388,2744,Power BI Data Analyst,edX,9,2015-12-21,1
1094,1388,2744,PMI CAPM,IBM,94,2024-10-01,0
1095,1388,2744,AWS Certified Solutions Architect,Google,20,2020-02-29,0
1096,1092,2170,Udemy Python Bootcamp,Coursera,35,2016-04-03,0
1097,944,1863,PMI CAPM,IBM,13,2017-03-16,1
1098,944,1863,CompTIA A+,Udemy,43,2019-04-26,0
1099,944,1863,Google Data Analytics,IBM,47,2021-07-01,0
1100,291,585,Power BI Data Analyst,Amazon,80,2015-01-30,1
1101,291,585,Tableau Desktop Specialist,Coursera,93,2020-08-12,0
1102,291,585,Google Data Analytics,Microsoft,97,2016-08-02,0
1103,1419,2809,Tableau Desktop Specialist,Coursera,37,2021-09-02,0
1104,1419,2809,Udemy Python Bootcamp,Microsoft,95,2019-04-24,0
1105,1419,2809,Certified Scrum Master,Coursera,60,2024-03-14,0
1106,1019,2028,Udemy Python Bootcamp,IBM,18,2018-12-11,1
1107,1019,2028,Microsoft Excel Expert,LinkedIn Learning,17,2024-06-12,1
1108,349,697,Google Data Analytics,Pluralsight,38,2020-06-16,0
1109,568,1101,AWS Certified Solutions Architect,Cisco,91,2018-07-21,0
1110,568,1101,Google Data Analytics,Amazon,23,2019-01-25,0
1111,568,1101,Google Data Analytics,Pluralsight,34,2022-08-17,0
1112,1413,2800,PMI CAPM,Udemy,47,2021-07-21,0
1113,1059,2106,Tableau Desktop Specialist,Cisco,53,2024-07-03,1
1114,1059,2106,Cisco CCNA,Udemy,15,2019-05-28,1
1115,600,1165,Cisco CCNA,IBM,51,2016-12-17,1
1116,600,1165,Microsoft Excel Expert,IBM,83,2024-06-25,0
1117,459,902,Power BI Data Analyst,Google,75,2022-09-19,0
1118,459,902,IBM Data Science Professional,LinkedIn Learning,33,2021-11-13,1
1119,459,902,AWS Certified Solutions Architect,Cisco,58,2022-10-13,0
1120,376,748,Certified Scrum Master,Udemy,27,2022-11-28,0
1121,376,748,CompTIA A+,Pluralsight,28,2022-05-30,0
1122,334,666,AWS Certified Solutions Architect,Cisco,14,2016-01-12,1
1123,334,666,Certified Scrum Master,Google,65,2015-02-28,1
1124,334,666,Udemy Python Bootcamp,Microsoft,12,2021-08-06,1
1125,757,1480,Power BI Data Analyst,Google,33,2019-10-05,0
1126,1324,2620,Google Data Analytics,Cisco,30,2018-10-26,0
1127,1324,2620,PMI CAPM,Amazon,41,2020-04-11,1
1128,1324,2620,Tableau Desktop Specialist,Pluralsight,56,2020-07-09,1
1129,712,1389,AWS Certified Solutions Architect,Google,10,2024-12-27,0
1130,712,1389,Tableau Desktop Specialist,Cisco,12,2022-09-28,1
1131,1390,2748,Power BI Data Analyst,Coursera,80,2018-12-19,0
1132,567,1100,Tableau Desktop Specialist,Pluralsight,90,2016-05-12,1
1133,567,1100,Tableau Desktop Specialist,Coursera,82,2023-01-14,0
1134,329,656,Google Data Analytics,Microsoft,23,2019-01-08,1
1135,329,656,PMI CAPM,Google,74,2015-10-05,1
1136,319,637,PMI CAPM,Udemy,41,2018-11-15,1
1137,319,637,Power BI Data Analyst,Cisco,42,2018-11-04,0
1138,1303,2583,IBM Data Science Professional,edX,44,2018-01-05,0
1139,1303,2583,Cisco CCNA,Microsoft,13,2019-06-30,1
1140,1303,2583,Tableau Desktop Specialist,Microsoft,57,2024-11-13,1
1141,953,1884,Cisco CCNA,Microsoft,74,2022-02-24,1
1142,953,1884,Power BI Data Analyst,IBM,70,2022-09-04,0
1143,13,27,Tableau Desktop Specialist,LinkedIn Learning,34,2020-09-02,0
1144,172,346,IBM Data Science Professional,Microsoft,5,2023-07-04,0
1145,261,527,PMI CAPM,Udemy,20,2019-06-29,1
1146,261,527,PMI CAPM,Microsoft,21,2020-10-15,0
1147,261,527,Google Data Analytics,Microsoft,86,2016-12-23,0
1148,820,1609,Power BI Data Analyst,Google,90,2015-01-03,1
1149,820,1609,IBM Data Science Professional,Pluralsight,35,2020-02-21,1
1150,1495,2965,Tableau Desktop Specialist,LinkedIn Learning,40,2024-03-27,1
1151,1495,2965,CompTIA A+,edX,8,2019-10-12,0
1152,1495,2965,Udemy Python Bootcamp,IBM,73,2024-01-27,1
1153,797,1566,Udemy Python Bootcamp,Microsoft,99,2015-09-26,0
1154,139,284,Power BI Data Analyst,Google,34,2024-12-24,0
1155,139,284,Power BI Data Analyst,Coursera,51,2020-02-29,0
1156,550,1070,CompTIA A+,Microsoft,16,2022-06-19,1
1157,616,1200,Google Data Analytics,Amazon,49,2018-09-11,1
1158,616,1200,AWS Certified Solutions Architect,edX,92,2016-12-28,0
1159,616,1200,Cisco CCNA,edX,67,2024-03-18,1
1160,846,1658,Power BI Data Analyst,Udemy,34,2016-07-30,0
1161,846,1658,Tableau Desktop Specialist,Google,86,2020-11-10,0
1162,846,1658,Udemy Python Bootcamp,Udemy,18,2021-08-01,1
1163,778,1522,Cisco CCNA,Coursera,90,2015-05-02,0
1164,778,1522,Power BI Data Analyst,Pluralsight,30,2020-10-19,1
1165,778,1522,Power BI Data Analyst,Cisco,75,2019-12-04,0
1166,559,1083,Power BI Data Analyst,Google,73,2017-10-04,1
1167,559,1083,Power BI Data Analyst,Amazon,40,2023-03-25,0
1168,140,285,CompTIA A+,Cisco,61,2015-11-16,0
1169,140,285,Microsoft Excel Expert,Google,82,2022-09-28,1
1170,1310,2594,CompTIA A+,Cisco,18,2024-12-05,0
1171,1310,2594,IBM Data Science Professional,IBM,73,2021-02-14,1
1172,1310,2594,Google Data Analytics,Pluralsight,26,2024-11-11,0
1173,1024,2040,IBM Data Science Professional,Amazon,80,2020-02-01,0
1174,1024,2040,Tableau Desktop Specialist,Udemy,22,2023-02-13,0
1175,1024,2040,Cisco CCNA,LinkedIn Learning,99,2022-01-13,1
1176,225,457,Udemy Python Bootcamp,Microsoft,88,2016-12-30,1
1177,964,1907,AWS Certified Solutions Architect,IBM,40,2016-10-15,1
1178,410,806,Microsoft Excel Expert,Amazon,11,2016-10-29,1
1179,410,806,Google Data Analytics,IBM,27,2015-11-15,0
1180,410,806,AWS Certified Solutions Architect,Amazon,38,2023-03-28,0
1181,326,650,Udemy Python Bootcamp,Coursera,25,2024-10-19,0
1182,300,601,Power BI Data Analyst,Google,84,2023-01-15,0
1183,300,601,PMI CAPM,LinkedIn Learning,51,2021-09-03,0
1184,994,1970,Power BI Data Analyst,Udemy,88,2020-03-20,0
1185,1033,2057,Certified Scrum Master,Amazon,45,2022-08-25,1
1186,1033,2057,Google Data Analytics,Coursera,79,2021-02-27,0
1187,671,1311,Udemy Python Bootcamp,Udemy,92,2019-12-07,0
1188,671,1311,PMI CAPM,Amazon,99,2020-12-21,0
1189,1480,2935,PMI CAPM,Coursera,29,2022-02-12,0
1190,947,1868,Udemy Python Bootcamp,Udemy,90,2020-10-22,1
1191,1270,2522,Udemy Python Bootcamp,LinkedIn Learning,52,2022-11-06,0
1192,1270,2522,IBM Data Science Professional,Pluralsight,39,2017-07-20,1
1193,1270,2522,Cisco CCNA,Cisco,41,2023-09-15,0
1194,574,1116,Cisco CCNA,Amazon,21,2024-08-13,1
1195,574,1116,Microsoft Excel Expert,Pluralsight,32,2022-10-03,0
1196,574,1116,Google Data Analytics,Cisco,5,2017-07-31,0
1197,504,995,IBM Data Science Professional,LinkedIn Learning,77,2017-10-31,0
1198,1038,2068,Certified Scrum Master,Amazon,65,2021-08-04,1
1199,1038,2068,Tableau Desktop Specialist,Microsoft,17,2024-10-22,1
1200,1038,2068,Certified Scrum Master,Amazon,51,2018-07-29,1
1201,4,9,Google Data Analytics,Pluralsight,35,2020-01-14,1
1202,1469,2907,IBM Data Science Professional,Udemy,91,2023-08-16,0
1203,1469,2907,Cisco CCNA,IBM,78,2020-09-30,1
1204,468,922,Microsoft Excel Expert,Microsoft,29,2019-07-26,1
1205,322,644,Udemy Python Bootcamp,Cisco,37,2015-06-03,1
1206,322,644,Cisco CCNA,Pluralsight,72,2018-06-16,1
1207,322,644,PMI CAPM,IBM,11,2024-11-12,0
1208,6,14,CompTIA A+,Cisco,70,2015-03-06,1
1209,974,1928,AWS Certified Solutions Architect,Pluralsight,9,2023-08-20,1
1210,974,1928,CompTIA A+,IBM,21,2019-05-22,0
1211,548,1068,Microsoft Excel Expert,LinkedIn Learning,39,2021-06-20,1
1212,548,1068,Power BI Data Analyst,Amazon,66,2023-12-28,1
1213,1477,2927,Udemy Python Bootcamp,edX,89,2020-12-07,0
1214,40,87,Tableau Desktop Specialist,Coursera,70,2022-02-03,0
1215,40,87,Udemy Python Bootcamp,Amazon,57,2015-03-12,0
1216,543,1060,Tableau Desktop Specialist,IBM,25,2022-05-19,1
1217,243,494,CompTIA A+,Cisco,79,2021-06-12,0
1218,243,494,AWS Certified Solutions Architect,Cisco,78,2018-02-04,0
1219,243,494,Certified Scrum Master,IBM,86,2021-12-08,0
1220,137,281,Udemy Python Bootcamp,edX,35,2016-02-25,1
1221,137,281,CompTIA A+,Cisco,58,2018-09-19,1
1222,137,281,Certified Scrum Master,edX,59,2023-11-02,0
1223,603,1172,Cisco CCNA,Udemy,57,2017-04-01,0
1224,603,1172,Cisco CCNA,Cisco,70,2021-12-21,1
